,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,ExterQual_Ex,ExterQual_TA,BsmtQual_Ex,BsmtFinType1_GLQ,KitchenQual_Ex,KitchenQual_TA,FireplaceQu_nan,GarageFinish_Fin,GarageFinish_Unf
956,6,1977,1995,424.0,896,1330,1542,2872,2,11,1,1977.0,2,619,0,1,0,0,0,1,0,1,0
957,6,1976,1976,0.0,556,804,804,1548,2,7,1,1976.0,2,440,0,1,0,0,0,0,0,0,1
958,9,2007,2007,0.0,0,1800,1800,1800,2,7,0,2007.0,2,702,0,0,1,0,1,0,1,1,0
959,7,2002,2003,44.0,624,817,824,1894,2,8,1,2002.0,2,510,0,0,0,1,0,0,0,1,0
960,6,2005,2007,0.0,0,783,783,1484,2,8,1,2005.0,2,393,0,0,0,0,0,0,0,1,0
961,5,1940,1950,0.0,428,728,976,1308,1,7,2,1940.0,1,256,0,0,0,0,0,1,0,0,1
962,5,1955,1955,151.0,902,1098,1098,1098,1,6,0,1955.0,1,260,0,1,0,0,0,1,1,0,1
963,3,1910,1950,0.0,0,600,600,968,1,6,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
964,6,1958,1958,105.0,513,588,1095,1095,1,6,0,1958.0,1,264,0,1,0,0,0,1,1,0,0
965,4,1949,1950,0.0,0,720,720,1192,1,6,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
966,7,2003,2004,106.0,567,764,764,1626,2,6,0,2003.0,2,474,0,0,0,1,0,0,1,0,0
967,6,1979,1979,0.0,0,918,918,918,2,5,1,1979.0,1,264,0,1,0,0,0,1,0,0,1
968,7,2007,2008,0.0,0,1428,1428,1428,2,6,0,2007.0,2,480,0,0,0,0,0,0,1,1,0
969,7,1910,1993,0.0,0,728,1136,2019,1,8,0,1997.0,2,532,0,1,0,0,0,0,1,0,1
970,7,2000,2000,0.0,641,673,673,1382,2,6,0,2000.0,2,490,0,0,0,1,0,0,1,0,1
971,4,1923,1958,0.0,0,440,869,869,1,4,0,1978.5061638868744,0,0,0,1,0,0,0,0,1,0,0
972,7,2006,2007,0.0,1106,1241,1241,1241,1,4,0,2007.0,2,569,0,0,0,1,0,0,1,1,0
973,4,1954,1954,0.0,552,894,894,894,1,5,0,1999.0,2,400,0,1,0,0,0,1,1,0,1
974,5,1963,1963,0.0,651,1121,1121,1121,1,5,0,1963.0,2,480,0,1,0,0,0,1,1,0,1
975,7,1961,2007,210.0,867,944,999,999,1,6,0,1961.0,2,588,1,0,0,0,1,0,1,0,0
976,8,1998,1999,975.0,854,1225,1276,2612,2,8,1,1998.0,3,676,0,0,0,1,0,0,0,1,0
977,7,2007,2007,16.0,0,1266,1266,1266,2,6,1,2007.0,2,388,0,0,0,0,0,0,0,1,0
978,8,2002,2002,0.0,0,1128,1149,2290,2,9,1,2002.0,2,779,0,0,0,0,0,0,0,0,1
979,5,1977,1977,0.0,0,0,1302,1734,2,8,0,1977.0,2,539,0,1,0,0,0,0,1,0,1
980,5,1950,1950,0.0,1040,1164,1164,1164,1,5,0,1950.0,1,240,0,1,0,0,0,1,1,0,1
981,6,1910,2003,0.0,0,485,1001,1635,1,5,0,1950.0,1,255,0,1,0,0,0,0,1,0,1
982,9,2009,2010,450.0,1646,1930,1940,1940,2,8,1,2010.0,3,606,1,0,1,1,1,0,0,1,0
983,6,1976,1976,298.0,156,848,1118,2030,2,8,1,1976.0,2,551,0,1,0,0,0,0,0,1,0
984,7,2006,2006,0.0,0,770,778,1576,2,6,0,2006.0,2,614,0,0,0,0,0,0,1,0,0
985,8,1997,1998,423.0,1074,1396,1407,2392,2,7,1,1997.0,3,870,0,0,0,1,0,0,0,1,0
986,8,1882,1986,0.0,216,916,916,1742,1,8,1,1925.0,2,424,0,0,0,0,0,0,0,0,1
987,6,1964,1993,340.0,536,822,1020,1851,2,7,1,1964.0,2,440,0,1,0,0,0,0,0,0,0
988,6,2005,2006,0.0,0,750,750,1500,2,6,0,2005.0,2,564,0,1,0,0,0,0,1,0,0
989,10,2006,2007,230.0,1172,1700,1718,1718,2,7,1,2008.0,3,786,1,0,1,1,1,0,0,1,0
990,4,1946,1950,0.0,384,747,774,1230,1,5,0,1946.0,1,305,0,1,0,0,0,1,1,0,1
991,5,1961,1961,0.0,915,1050,1050,1050,1,6,0,1961.0,1,368,0,1,0,0,0,1,1,0,1
992,6,1970,1970,571.0,0,1442,1442,1442,2,6,1,1970.0,2,615,0,1,0,0,0,1,0,0,0
993,3,1922,1950,0.0,0,1007,1077,1077,1,6,1,1922.0,1,210,0,1,0,0,0,1,0,0,1
994,7,2006,2006,24.0,686,1187,1208,1208,2,6,0,2006.0,2,632,0,0,0,1,0,0,1,0,0
995,3,1952,1952,0.0,0,0,944,944,1,4,0,1956.0,2,528,0,1,0,0,0,0,1,0,1
996,5,1920,1950,0.0,0,691,691,691,1,4,0,1920.0,1,216,0,1,0,0,1,0,1,0,1
997,8,2006,2006,53.0,24,1574,1574,1574,2,7,1,2006.0,3,824,0,0,0,1,0,0,0,0,0
998,5,1976,1976,164.0,0,1680,1680,1680,2,8,0,1976.0,2,528,0,1,0,0,0,1,1,0,1
999,7,2005,2006,16.0,16,1346,1504,1504,2,7,1,2005.0,2,457,0,0,0,1,0,0,0,1,0
1000,5,1977,1977,220.0,595,985,985,985,2,6,0,1977.0,1,328,0,0,0,1,0,1,1,0,1
1001,6,1970,1970,0.0,1237,1657,1657,1657,2,7,1,1970.0,2,484,0,1,0,0,0,1,0,0,1
1002,4,1970,1970,0.0,273,546,546,1092,1,6,0,1970.0,1,286,0,1,0,0,0,1,1,0,0
1003,7,2004,2005,108.0,0,1710,1710,1710,2,7,1,2004.0,2,550,0,0,1,0,0,0,0,1,0
1004,5,1926,1950,0.0,0,1008,1008,1522,2,7,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1005,5,1948,1950,0.0,0,720,720,1271,2,7,1,1948.0,1,312,0,1,0,0,0,1,0,0,1
1006,5,1965,1965,0.0,0,0,1664,1664,2,8,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1007,6,1923,1996,0.0,0,602,900,1502,1,7,2,1923.0,1,180,0,1,0,0,0,0,0,0,1
1008,5,1910,2006,0.0,247,1022,1022,1022,1,4,0,1956.0,1,280,0,1,0,0,0,1,1,0,1
1009,6,1948,1950,206.0,336,1082,1082,1082,1,5,1,1948.0,1,240,0,1,0,0,0,1,0,0,1
1010,8,2001,2001,0.0,643,810,810,1665,2,6,0,2001.0,2,528,0,0,0,1,0,0,1,1,0
1011,7,1996,1996,196.0,690,1504,1504,1504,2,6,1,1996.0,2,478,0,0,0,1,0,0,0,1,0
1012,8,1984,1984,0.0,1036,1220,1360,1360,1,4,1,1984.0,2,565,0,0,0,1,0,0,0,0,0
1013,7,1991,1992,76.0,0,384,802,1472,2,7,1,1991.0,2,402,0,0,0,0,0,0,0,0,0
1014,7,2005,2005,145.0,16,1362,1506,1506,2,6,1,2005.0,2,440,0,0,0,1,0,0,0,1,0
1015,4,2005,2005,0.0,1024,1132,1132,1132,1,5,0,2005.0,2,451,0,1,0,1,0,0,1,1,0
1016,7,2006,2006,84.0,684,1199,1220,1220,2,6,0,2006.0,2,632,0,0,0,1,0,0,1,0,0
1017,5,1930,1950,0.0,324,912,912,1248,1,6,0,1957.0,1,160,0,1,0,0,0,1,1,0,1
1018,7,2005,2006,14.0,16,1346,1504,1504,2,7,1,2005.0,2,437,0,0,0,1,0,0,0,1,0
1019,8,1976,1976,0.0,1165,1565,2898,2898,2,10,1,1976.0,2,665,0,0,0,0,0,0,0,1,0
1020,5,1972,1972,0.0,138,882,882,882,1,5,0,1980.0,2,461,0,1,0,0,0,1,1,0,1
1021,5,1960,1960,324.0,697,1268,1264,1264,1,6,2,1960.0,2,461,0,1,0,0,0,1,0,0,1
1022,8,2007,2008,338.0,1513,1638,1646,1646,2,7,1,2008.0,3,800,0,0,0,1,0,0,0,0,0
1023,5,1941,1950,0.0,368,768,968,1376,1,6,1,1941.0,1,240,0,1,0,0,0,1,0,0,1
1024,6,1972,1972,281.0,317,672,672,1218,1,7,0,1972.0,1,264,0,1,0,0,0,1,1,0,1
1025,5,1916,1995,0.0,0,686,948,1928,2,10,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1026,7,1920,1970,0.0,523,824,1687,3082,2,12,2,1970.0,2,672,0,1,0,1,0,1,0,1,0
1027,8,1993,1993,0.0,1012,1338,1352,2520,2,10,1,1993.0,3,796,0,0,0,1,0,0,0,0,0
1028,7,2002,2002,295.0,986,1654,1654,1654,2,6,0,2002.0,3,900,0,0,0,1,0,0,1,0,1
1029,5,1938,1950,0.0,0,920,954,954,1,5,1,1938.0,1,240,0,1,0,0,0,0,0,0,1
1030,4,1957,1957,0.0,0,0,845,845,1,5,0,1957.0,1,290,0,1,0,0,0,1,1,0,1
1031,9,2007,2008,70.0,1022,1620,1620,1620,2,6,1,2008.0,3,912,0,0,1,1,1,0,0,1,0
1032,8,2001,2002,396.0,0,1055,1055,2263,2,7,1,2001.0,2,905,0,0,0,0,0,0,0,1,0
1033,4,1970,2008,0.0,0,546,798,1344,1,6,1,1978.5061638868744,0,0,0,1,0,0,0,1,0,0,0
1034,4,1970,1970,0.0,509,630,630,630,1,3,0,1970.0,1,286,0,1,0,1,0,1,1,0,1
1035,5,1957,2000,67.0,168,1134,1803,1803,2,8,1,1957.0,2,484,0,1,0,0,0,1,0,0,0
1036,6,1966,2000,252.0,400,800,800,1632,1,7,0,1966.0,2,484,0,1,0,1,0,0,1,0,1
1037,6,2005,2005,135.0,900,1306,1306,1306,2,5,1,2005.0,2,624,0,0,0,0,0,0,0,0,0
1038,7,1990,1990,99.0,1085,1475,1532,2329,2,10,1,1990.0,2,514,0,1,0,1,0,0,0,0,1
1039,8,1981,1981,0.0,1104,2524,2524,2524,2,9,1,1981.0,2,542,0,0,0,0,0,0,0,1,0
1040,3,1955,1955,0.0,0,0,1733,1733,2,8,1,1955.0,2,452,0,1,0,0,0,1,0,0,1
1041,9,2005,2006,208.0,240,1992,1992,2868,3,11,1,2005.0,3,716,0,0,1,1,1,0,0,1,0
1042,5,1994,1995,0.0,686,990,990,990,1,5,0,1996.0,2,672,0,1,0,1,0,1,1,0,1
1043,5,1960,2006,75.0,0,0,1771,1771,1,9,1,1960.0,2,336,0,1,0,0,0,1,0,0,1
1044,4,1946,2006,0.0,0,0,930,930,1,6,0,1946.0,1,308,0,1,0,0,0,0,1,0,1
1045,7,2007,2007,0.0,0,1302,1302,1302,2,6,0,2007.0,2,436,0,0,0,0,0,0,1,1,0
1046,7,2007,2007,0.0,0,1316,1316,1316,2,6,1,2007.0,2,440,0,0,0,0,0,0,0,1,0
1047,6,1964,1978,272.0,442,816,1127,1977,1,9,1,1964.0,2,540,0,1,0,0,0,1,0,0,0
1048,5,1957,2002,145.0,383,1216,1526,1526,1,7,1,1957.0,1,364,0,1,0,0,0,1,0,0,1
1049,8,2002,2002,210.0,932,1065,1091,1989,2,7,1,2002.0,2,586,0,0,0,1,0,0,0,1,0
1050,6,1976,1976,160.0,644,1193,1523,1523,2,7,1,1976.0,2,478,0,1,0,0,0,1,0,1,0
1051,7,2005,2005,240.0,659,1364,1364,1364,2,6,1,2005.0,2,484,0,0,0,1,0,0,0,0,0
1052,7,1994,1994,0.0,595,973,979,1850,2,7,1,1994.0,2,467,0,0,0,1,0,0,0,1,0
1053,9,2008,2008,154.0,936,1104,1130,2184,2,10,1,2008.0,3,836,1,0,1,1,1,0,0,1,0
1054,6,1932,1950,480.0,297,854,1096,1991,1,7,1,1977.0,2,432,0,1,0,0,0,1,0,0,1
1055,8,2001,2001,0.0,616,1338,1338,1338,2,6,0,2001.0,2,582,0,0,0,1,0,0,1,1,0
1056,3,1935,1950,0.0,0,894,894,894,1,6,0,1994.0,3,1248,0,0,0,0,0,1,1,0,0
1057,5,1900,1950,0.0,0,662,1422,2337,2,10,0,1945.0,2,560,0,1,0,0,0,1,1,0,1
1058,6,1925,1980,0.0,397,1103,1103,1103,1,5,1,1976.0,2,440,0,1,0,0,0,0,0,0,1
1059,5,1966,1966,200.0,740,1154,1154,1154,1,6,1,1966.0,2,480,0,1,0,0,0,1,0,0,0
1060,7,1996,1997,0.0,1201,1306,1306,2260,2,7,0,1996.0,2,533,0,0,1,1,0,0,1,0,0
1061,6,1993,1994,0.0,0,799,799,1571,2,7,1,1993.0,2,380,0,0,0,0,0,1,0,0,0
1062,6,1964,1964,360.0,674,780,798,1611,1,7,0,1964.0,2,442,0,1,0,1,0,1,1,0,0
1063,6,1973,1973,0.0,837,942,1291,2521,2,10,1,1973.0,2,576,0,1,0,0,0,1,0,1,0
1064,5,1949,2003,0.0,220,845,893,893,1,4,0,1985.0,2,576,0,1,0,0,0,0,1,0,1
1065,5,1956,1956,120.0,586,1048,1048,1048,1,6,0,1956.0,1,286,0,1,0,0,0,1,1,0,1
1066,6,1968,1968,0.0,298,727,829,1556,1,8,0,1968.0,2,441,0,1,0,0,0,1,1,0,1
1067,5,1948,1950,0.0,0,810,1002,1456,1,7,1,1954.0,1,280,0,1,0,0,0,1,0,0,1
1068,6,1977,1977,140.0,535,690,698,1426,1,6,0,1977.0,2,440,0,1,0,0,0,1,1,1,0
1069,7,2006,2006,0.0,0,1240,1240,1240,2,5,0,2006.0,3,826,0,0,0,0,0,0,1,0,0
1070,7,1940,1984,0.0,410,800,960,1740,1,6,2,1940.0,1,240,0,1,0,0,0,1,0,0,1
1071,5,1936,1989,0.0,626,796,1096,1466,2,7,1,1950.0,2,566,0,1,0,0,0,0,0,0,1
1072,5,1969,1969,0.0,75,1096,1096,1096,1,6,0,1969.0,1,299,0,1,0,0,0,1,1,1,0
1073,6,2004,2004,169.0,662,848,848,848,1,3,1,2004.0,2,420,0,0,0,1,0,0,0,0,0
1074,5,1994,1994,0.0,495,990,990,990,1,5,0,1996.0,1,299,0,1,0,1,0,1,1,0,1
1075,6,1971,2004,144.0,656,1258,1258,1258,2,5,0,1971.0,2,528,0,0,0,0,0,0,1,0,0
1076,5,1963,1963,0.0,824,1040,1040,1040,1,5,0,1963.0,1,308,0,1,0,0,0,1,1,1,0
1077,7,2002,2002,100.0,0,1459,1459,1459,2,6,1,2002.0,2,527,0,0,0,0,0,0,0,0,0
1078,6,1964,1964,425.0,553,1251,1251,1251,1,6,2,1964.0,1,461,0,1,0,0,0,1,0,0,0
1079,6,1995,1996,0.0,592,691,691,1498,2,6,1,1995.0,2,409,0,1,0,0,0,1,0,1,0
1080,6,1992,1992,0.0,747,936,996,996,1,5,0,1992.0,2,564,0,1,0,1,0,0,1,0,1
1081,4,1973,1973,0.0,334,546,546,1092,1,6,0,1973.0,1,286,0,1,0,0,0,1,1,0,0
1082,8,2005,2006,0.0,0,1082,1082,1953,2,9,1,2005.0,3,1043,0,0,0,0,0,0,0,0,0
1083,7,2004,2004,50.0,0,970,970,1709,2,7,0,2004.0,2,380,0,0,0,0,0,0,1,0,1
1084,8,2005,2005,0.0,1039,1247,1247,1247,1,4,1,2005.0,2,550,0,0,0,1,0,0,0,1,0
1085,3,1950,1950,0.0,0,0,1040,1040,2,6,0,1987.0,2,400,0,1,0,0,0,1,1,0,1
1086,7,1999,2000,212.0,510,600,624,1252,2,4,0,1999.0,2,462,0,0,0,0,0,0,1,0,1
1087,6,1925,1950,0.0,423,1181,1390,1694,2,7,1,1925.0,2,576,0,1,0,0,0,1,0,0,1
1088,5,1965,1998,166.0,661,864,1200,1200,1,6,0,1977.0,2,884,0,1,0,1,0,0,1,0,1
1089,5,1956,2000,0.0,248,936,936,936,1,4,0,1956.0,1,308,0,1,0,0,0,1,1,1,0
1090,6,2006,2006,0.0,24,1314,1314,1314,2,6,1,2006.0,2,440,0,0,0,1,0,0,0,0,0
1091,6,1914,2006,0.0,0,684,773,1355,1,7,0,1978.5061638868744,0,0,0,1,0,0,0,0,1,0,0
1092,8,1986,1986,0.0,0,1074,1088,1088,1,5,0,1987.0,2,461,0,0,0,0,0,0,1,0,0
1093,4,1936,1950,0.0,672,672,757,1324,1,6,0,1936.0,1,240,0,1,0,0,0,1,1,0,1
1094,7,1978,1978,206.0,704,1271,1601,1601,2,7,1,1978.0,2,478,0,1,0,0,0,1,0,0,0
1095,2,1920,1950,0.0,290,290,438,438,1,3,0,1930.0,1,246,0,1,0,0,0,0,1,0,1
1096,5,1971,1971,0.0,412,950,950,950,1,5,0,1981.0,1,280,0,1,0,0,0,1,1,0,1
1097,5,1960,2002,45.0,588,1010,1134,1134,1,6,0,1960.0,1,254,0,1,0,0,0,1,1,0,0
1098,6,1959,1959,0.0,655,655,1194,1194,1,6,1,1954.0,2,539,0,1,0,0,0,1,0,1,0
1099,5,1970,1970,304.0,0,630,630,1302,2,6,0,1970.0,2,440,0,1,0,0,0,1,1,0,1
1100,8,1994,1995,362.0,1032,1463,1500,2622,2,9,2,1994.0,2,712,0,0,1,1,0,0,0,0,0
1101,7,1990,1991,0.0,738,910,1442,1442,2,6,1,1990.0,2,719,0,0,0,1,0,0,0,1,0
1102,7,2006,2006,0.0,0,868,887,2021,2,9,1,2006.0,2,422,0,0,1,0,0,0,0,0,0
1103,6,2000,2000,0.0,0,924,948,1690,2,7,1,2000.0,2,463,0,1,0,0,0,1,0,0,0
1104,8,2004,2005,42.0,1039,1836,1836,1836,2,7,1,2004.0,3,862,0,0,1,1,0,0,0,1,0
1105,6,1995,1996,0.0,219,773,773,1658,2,8,1,1995.0,2,431,0,1,0,1,0,1,0,1,0
1106,7,1976,1976,660.0,403,803,1098,1964,2,8,1,1976.0,2,483,0,1,0,0,0,1,0,0,0
1107,5,1957,1957,0.0,708,816,816,816,1,5,0,1957.0,1,308,0,1,0,1,0,1,1,0,1
1108,5,1953,2006,0.0,643,1008,1008,1008,1,6,0,1953.0,1,240,0,1,0,0,0,0,1,0,1
1109,5,1954,2000,0.0,415,833,833,833,1,4,0,1955.0,1,326,0,1,0,0,0,0,1,0,1
1110,8,2007,2007,328.0,1004,1734,1734,1734,2,7,1,2007.0,3,928,0,0,1,1,1,0,0,0,0
1111,8,2002,2002,0.0,353,408,779,1419,2,7,1,2002.0,2,527,0,0,0,1,0,0,0,1,0
1112,5,1967,2003,0.0,702,894,894,894,1,5,0,1967.0,2,450,0,1,0,0,0,0,1,0,0
1113,5,1958,1987,0.0,0,533,1021,1601,1,6,0,1958.0,1,300,0,1,0,0,0,1,1,0,0
1114,5,1959,1959,0.0,369,1040,1040,1040,1,6,0,1959.0,1,286,0,1,0,0,0,1,1,0,0
1115,6,1920,1950,0.0,0,1012,1012,1012,1,6,1,1920.0,1,308,0,1,0,0,0,1,0,0,1
1116,7,2005,2006,196.0,24,1552,1552,1552,2,7,0,2005.0,3,782,0,0,0,1,0,0,1,0,0
1117,4,1956,1956,0.0,0,672,960,960,1,5,0,1956.0,1,288,0,1,0,0,0,1,1,0,1
1118,5,1947,2008,0.0,0,698,698,698,1,4,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1119,7,1992,1992,170.0,0,384,812,1482,2,7,1,1992.0,2,392,0,1,0,0,0,0,0,1,0
1120,4,1955,1955,0.0,0,1005,1005,1005,1,5,1,1977.0,2,672,0,1,0,0,0,0,0,0,1
1121,7,2007,2007,130.0,0,1373,1555,1555,2,7,1,2007.0,3,660,0,0,0,0,0,0,0,1,0
1122,7,2004,2004,0.0,1300,1530,1530,1530,2,7,1,2004.0,3,630,0,0,0,1,0,0,0,1,0
1123,7,2004,2005,0.0,0,847,847,1959,2,8,1,2004.0,2,434,0,0,0,0,0,0,0,1,0
1124,5,1980,1980,180.0,936,936,936,936,1,4,0,1980.0,2,672,0,1,0,1,0,1,1,0,1
1125,4,1928,1950,0.0,622,1122,1328,1981,2,7,2,1981.0,2,576,0,1,0,0,0,0,0,0,1
1126,5,1991,1992,0.0,212,974,974,974,1,5,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1127,6,1880,1950,0.0,0,1008,1178,2210,2,8,0,1930.0,1,205,0,1,0,0,0,0,1,0,1
1128,8,1995,1995,0.0,584,1128,1142,2020,2,8,1,1995.0,2,466,0,0,0,1,0,0,0,0,0
1129,6,1997,1997,0.0,0,916,916,1600,2,7,1,1997.0,2,460,0,1,0,0,0,1,0,1,0
1130,6,1926,1950,0.0,0,960,986,986,1,5,1,1926.0,1,180,0,1,0,0,0,1,0,0,1
1131,6,1950,1950,0.0,280,1032,1032,1252,1,6,0,1950.0,1,288,0,1,0,0,0,1,1,0,1
1132,5,1875,1996,0.0,0,780,780,1020,1,6,0,1978.5061638868744,0,0,0,1,0,0,0,1,1,0,0
1133,6,1977,1977,0.0,1567,1567,1567,1567,2,5,2,1977.0,2,714,0,1,0,0,0,0,0,0,0
1134,5,1920,1950,0.0,645,915,1167,1167,1,6,1,1972.0,2,495,0,1,0,0,0,1,0,0,1
1135,5,1951,1951,0.0,852,952,952,952,1,4,0,1988.0,2,840,0,1,0,0,0,1,1,0,1
1136,5,1976,1976,44.0,381,780,1088,1868,2,9,1,1976.0,2,484,0,1,0,0,0,0,0,0,1
1137,8,2006,2007,340.0,1150,1466,1466,2828,3,11,1,2006.0,3,1052,0,0,1,1,0,0,0,0,0
1138,5,1959,1959,0.0,288,1006,1006,1006,1,5,0,1978.5061638868744,0,0,0,1,0,1,0,1,1,0,0
1139,4,1941,1950,0.0,348,672,672,924,1,5,0,1941.0,1,280,0,1,0,0,0,0,1,0,1
1140,5,1928,1950,0.0,0,1042,1042,1576,1,8,1,1928.0,1,225,0,1,0,0,0,1,0,0,1
1141,6,1985,1985,85.0,1258,1298,1298,1298,2,5,1,1985.0,2,403,0,0,0,1,0,0,0,0,1
1142,7,1941,1950,0.0,275,704,860,1564,1,7,1,1941.0,1,234,0,1,0,0,0,0,0,0,1
1143,7,1926,1950,0.0,0,572,572,1111,1,5,1,1982.0,1,288,0,1,0,0,0,1,0,0,1
1144,7,1920,1988,0.0,624,650,832,1482,1,7,0,1930.0,2,324,0,1,0,0,0,1,1,0,1
1145,6,1950,1950,0.0,0,932,932,932,1,4,1,1950.0,1,306,0,1,0,0,0,0,0,0,1
1146,5,1959,1959,132.0,176,1466,1466,1466,1,6,2,1959.0,2,528,0,1,0,0,0,0,0,1,0
1147,6,1956,2004,0.0,296,1073,1811,1811,1,6,1,1956.0,2,470,0,1,0,0,1,0,0,1,0
1148,6,1930,2007,0.0,538,816,816,816,1,5,0,2002.0,1,432,0,0,0,0,0,1,1,0,1
1149,7,1965,1988,288.0,454,864,902,1820,1,8,2,1965.0,2,492,0,1,0,0,0,0,0,0,1
1150,5,1976,2004,0.0,1157,1437,1437,1437,2,6,1,1976.0,2,528,0,0,0,0,0,0,0,0,0
1151,5,1965,1999,0.0,633,1219,1265,1265,2,6,1,1965.0,2,502,0,1,0,0,0,0,0,0,0
1152,7,2007,2008,166.0,904,1314,1314,1314,2,6,1,2008.0,2,626,0,0,0,1,0,0,0,0,0
1153,8,2007,2008,186.0,0,1580,1580,1580,2,7,0,2008.0,3,830,0,0,0,0,0,0,1,0,0
1154,6,1974,1974,270.0,442,901,943,1876,2,8,1,1974.0,2,540,0,0,0,0,0,0,0,0,0
1155,6,1978,1978,0.0,311,855,855,1456,2,7,1,1978.0,2,440,0,1,0,0,0,1,0,0,1
1156,6,1954,2006,72.0,728,1296,1640,1640,1,7,1,1993.0,2,924,0,0,0,0,0,0,0,0,1
1157,5,1968,1968,0.0,492,894,894,894,1,5,1,1968.0,2,450,0,1,0,0,0,1,0,1,0
1158,4,1969,1969,0.0,1198,1198,1258,1258,0,6,0,1969.0,2,400,0,1,0,1,0,1,1,0,1
1159,5,1978,1978,0.0,680,1360,1432,1432,1,5,1,1978.0,2,588,0,1,0,0,0,0,0,0,1
1160,7,2009,2009,268.0,0,1502,1502,1502,2,7,0,2009.0,2,644,0,0,0,0,0,0,1,0,0
1161,8,2008,2008,72.0,0,1694,1694,1694,2,7,0,2008.0,3,776,0,0,0,0,0,0,1,0,0
1162,6,2000,2000,0.0,786,959,959,1671,2,7,1,2000.0,2,472,0,1,0,1,0,1,0,1,0
1163,6,1935,1986,0.0,626,1127,1236,2108,2,7,2,1935.0,2,540,0,1,0,0,0,0,0,0,1
1164,10,1995,1996,1378.0,1387,1930,1831,3627,3,10,1,1995.0,3,807,0,0,1,1,0,0,0,1,0
1165,6,1977,1977,0.0,522,1096,1118,1118,1,6,1,1977.0,1,358,0,1,0,0,0,1,0,1,0
1166,6,1958,1958,0.0,662,1261,1261,1261,1,6,1,1958.0,2,433,0,1,0,0,0,1,0,0,0
1167,7,2006,2007,0.0,0,625,625,1250,2,5,0,2006.0,2,625,0,0,0,0,0,0,1,1,0
1168,5,1946,1994,0.0,152,1598,1636,3086,3,12,1,1978.5061638868744,0,0,0,1,0,0,1,0,0,0,0
1169,6,1932,1950,0.0,503,952,1170,2345,2,9,1,1932.0,2,360,0,1,0,0,0,1,0,0,1
1170,8,1992,2000,337.0,700,1683,2129,2872,2,9,1,1992.0,2,541,0,0,0,1,0,0,0,1,0
1171,5,1984,1985,0.0,658,876,923,923,1,5,0,1984.0,1,264,0,1,0,0,0,1,1,0,1
1172,6,1926,2004,0.0,468,818,818,1224,1,5,0,1926.0,1,210,0,1,0,0,0,1,1,0,1
1173,5,1921,1950,0.0,0,731,820,1343,1,7,1,1921.0,1,186,0,1,0,0,0,1,0,0,1
1174,5,1954,1954,0.0,0,0,1124,1124,1,5,1,1978.5061638868744,0,0,0,1,0,0,0,1,0,0,0
1175,7,1990,1991,0.0,1216,1216,1298,2514,2,8,0,1990.0,2,693,0,1,0,0,0,1,1,1,0
1176,8,2008,2008,186.0,1480,1600,1652,1652,2,5,1,2008.0,2,482,1,0,1,1,0,0,0,1,0
1177,10,1996,1996,0.0,2096,2396,2411,4476,3,10,2,1996.0,3,813,0,0,1,1,1,0,0,1,0
1178,5,1920,1950,0.0,821,1120,1130,1130,1,5,1,1970.0,2,720,0,1,0,0,0,1,0,0,1
1179,5,1963,1963,226.0,1159,1572,1572,1572,1,5,2,1963.0,3,995,0,1,0,0,0,1,0,0,0
1180,5,1924,1950,0.0,392,784,949,1221,1,7,0,1965.0,1,392,0,1,0,0,0,1,1,0,1
1181,3,1900,1970,0.0,440,978,1014,1699,2,7,0,1920.0,2,420,0,1,0,0,0,1,1,0,1
1182,8,1994,1995,0.0,1456,1624,1624,1624,2,5,1,1994.0,3,757,0,0,0,1,0,0,0,0,0
1183,7,2002,2002,95.0,0,831,831,1660,2,7,0,2002.0,2,493,0,0,0,0,0,0,1,0,0
1184,7,1999,1999,0.0,0,994,1028,1804,2,7,1,1999.0,2,442,0,1,0,0,0,0,0,1,0
1185,4,1961,1975,149.0,1159,1249,1622,1622,1,7,1,1975.0,4,1356,0,1,0,0,0,1,0,1,0
1186,8,1999,2000,456.0,0,776,764,1441,2,5,0,1999.0,2,492,0,0,0,0,0,0,1,0,1
1187,5,1925,1994,0.0,0,702,842,1472,1,6,0,1925.0,1,250,0,1,0,0,0,0,1,0,1
1188,6,1999,1999,425.0,883,1224,1224,1224,2,5,0,1999.0,2,402,0,1,1,1,0,1,1,1,0
1189,6,1969,1969,143.0,371,663,663,1352,1,7,0,1969.0,1,299,0,1,0,0,0,1,1,1,0
1190,6,2005,2005,0.0,0,728,728,1456,2,8,0,2005.0,2,400,0,1,0,0,0,0,1,1,0
1191,7,2006,2006,0.0,0,879,879,1863,2,9,1,2006.0,3,660,0,0,0,0,0,0,0,1,0
1192,7,1916,1950,0.0,0,815,815,1690,1,7,1,1916.0,1,225,0,1,0,0,0,1,0,0,1
